triplet_id,participation,task,trial,stim1_name,stim2_name,stim3_name,choice,response_time,catch_trial_flag,token,survey_code
1014,low-tick,set5,6,147,144,213,144,39.111,False,p6,8607.0
1015,low-tick,set5,7,97,222,213,213,6.132,False,p6,8607.0
1016,low-tick,set5,8,130,57,82,57,6.879,False,p6,8607.0
1017,low-tick,set5,9,123,50,121,50,11.19,False,p6,8607.0
1021,low-tick,set5,13,71,189,104,71,2.447,False,p6,8607.0
1023,low-tick,set5,15,105,35,181,105,7.096,False,p6,8607.0
1024,low-tick,set5,16,206,85,12,85,3.258,False,p6,8607.0
1027,low-tick,set5,19,181,235,231,231,6.777,False,p6,8607.0
1028,low-tick,set5,20,68,140,110,68,4.044,False,p6,8607.0
1029,low-tick,set6,0,70,165,29,165,84.39,False,p6,8607.0
1034,low-tick,set6,5,177,121,122,122,7.682,False,p6,8607.0
1038,low-tick,set6,9,227,223,191,191,2.459,False,p6,8607.0
1039,low-tick,set6,10,33,16,43,43,5.612,False,p6,8607.0
1040,low-tick,set6,11,133,208,2,208,2.78,False,p6,8607.0
1046,low-tick,set6,17,34,0,202,202,2.927,False,p6,8607.0
1051,low-tick,set7,1,113,65,39,65,9.86,False,p6,8607.0
1052,low-tick,set7,2,96,12,166,12,2.643,False,p6,8607.0
1053,low-tick,set7,3,178,202,149,149,4.963,False,p6,8607.0
1056,low-tick,set7,6,76,23,207,76,5.296,False,p6,8607.0
1058,low-tick,set7,8,180,187,8,187,37.096,False,p6,8607.0
1059,low-tick,set7,9,108,129,112,108,3.06,False,p6,8607.0
1060,low-tick,set7,10,213,237,195,195,3.581,False,p6,8607.0
1062,low-tick,set7,12,92,143,131,143,10.051,False,p6,8607.0
1063,low-tick,set7,13,142,213,68,68,11.18,False,p6,8607.0
1064,low-tick,set7,14,248,105,143,248,5.401,False,p6,8607.0
1065,low-tick,set7,15,157,31,58,157,8.346,False,p6,8607.0
1069,low-tick,set7,19,154,95,166,154,17.614,False,p6,8607.0
1072,low-tick,set8,1,64,149,177,149,23.612,False,p6,8607.0
1076,low-tick,set8,5,122,34,29,29,4.277,False,p6,8607.0
1077,low-tick,set8,6,79,246,232,246,2.945,False,p6,8607.0
1081,low-tick,set8,10,82,248,113,113,5.398,False,p6,8607.0
1082,low-tick,set8,11,219,94,11,219,7.312,False,p6,8607.0
1083,low-tick,set8,12,5,194,154,154,17.149,False,p6,8607.0
1084,low-tick,set8,13,240,173,220,240,5.315,False,p6,8607.0
1085,low-tick,set8,14,241,240,106,240,5.272,False,p6,8607.0
1086,low-tick,set8,15,236,162,104,162,3.387,False,p6,8607.0
1088,low-tick,set8,17,212,191,187,191,5.166,False,p6,8607.0
1090,low-tick,set8,19,152,164,113,164,14.376,False,p6,8607.0
1091,low-tick,set8,20,208,81,238,208,14.242,False,p6,8607.0
1092,low-tick,set9,0,119,111,234,111,49.067,False,p6,8607.0
1093,low-tick,set9,1,169,205,105,169,3.296,False,p6,8607.0
1094,low-tick,set9,2,182,121,171,171,7.059,False,p6,8607.0
1095,low-tick,set9,3,202,142,131,142,6.488,False,p6,8607.0
1099,low-tick,set9,7,81,189,210,210,3.913,False,p6,8607.0
1101,low-tick,set9,9,228,54,68,68,2.512,False,p6,8607.0
1102,low-tick,set9,10,85,34,124,34,3.879,False,p6,8607.0
1104,low-tick,set9,12,109,79,24,109,5.679,False,p6,8607.0
1108,low-tick,set9,16,189,137,50,50,5.379,False,p6,8607.0
1111,low-tick,set9,19,12,72,232,232,4.767,False,p6,8607.0
1112,low-tick,set9,20,31,47,36,47,3.932,False,p6,8607.0
1115,low-tick,set10,2,92,79,126,92,3.94,False,p6,8607.0
1116,low-tick,set10,3,73,118,212,73,12.283,False,p6,8607.0
1117,low-tick,set10,4,71,140,54,140,4.243,False,p6,8607.0
1120,low-tick,set10,7,140,245,7,7,5.429,False,p6,8607.0
1122,low-tick,set10,9,52,51,243,51,4.524,False,p6,8607.0
1124,low-tick,set10,11,202,166,239,239,5.012,False,p6,8607.0
1125,low-tick,set10,12,226,181,86,181,2.723,False,p6,8607.0
1126,low-tick,set10,13,113,5,0,5,2.466,False,p6,8607.0
1128,low-tick,set10,15,125,126,243,126,47.475,False,p6,8607.0
1129,low-tick,set10,16,65,155,179,155,2.599,False,p6,8607.0
1132,low-tick,set10,19,71,216,139,139,5.813,False,p6,8607.0
1133,low-tick,set10,20,154,149,29,154,4.282,False,p6,8607.0
1135,low-tick,set11,1,154,169,59,154,13.412,False,p6,8607.0
1136,low-tick,set11,2,67,14,18,67,5.145,False,p6,8607.0
1141,low-tick,set11,7,18,29,80,80,20.852,False,p6,8607.0
1143,low-tick,set11,9,62,237,18,237,2.415,False,p6,8607.0
1145,low-tick,set11,11,110,169,8,8,8.694,False,p6,8607.0
1147,low-tick,set11,13,214,82,123,214,4.463,False,p6,8607.0
1154,low-tick,set11,20,211,131,74,74,4.116,False,p6,8607.0
1155,huge-sturgeon,set1,0,15,119,187,15,13.052,False,p7,9881.0
1157,huge-sturgeon,set1,2,210,179,220,220,4.657,False,p7,9881.0
1159,huge-sturgeon,set1,4,217,187,189,189,4.75,False,p7,9881.0
1160,huge-sturgeon,set1,5,205,122,175,175,6.907,False,p7,9881.0
1161,huge-sturgeon,set1,6,139,240,92,240,4.593,False,p7,9881.0
1164,huge-sturgeon,set1,9,170,195,238,195,8.59,False,p7,9881.0
1165,huge-sturgeon,set1,10,24,208,177,177,9.432,False,p7,9881.0
1166,huge-sturgeon,set1,11,106,10,170,170,5.322,False,p7,9881.0
1170,huge-sturgeon,set1,15,197,206,131,131,4.831,False,p7,9881.0
1177,huge-sturgeon,set2,1,63,159,87,159,6.474,False,p7,9881.0
1178,huge-sturgeon,set2,2,123,179,226,123,3.733,False,p7,9881.0
1181,huge-sturgeon,set2,5,133,24,206,133,5.697,False,p7,9881.0
1183,huge-sturgeon,set2,7,49,116,175,116,4.705,False,p7,9881.0
1184,huge-sturgeon,set2,8,112,149,54,54,3.683,False,p7,9881.0
1190,huge-sturgeon,set2,14,213,22,49,213,8.166,False,p7,9881.0
1191,huge-sturgeon,set2,15,69,87,187,87,10.049,False,p7,9881.0
1192,huge-sturgeon,set2,16,11,92,244,11,7.68,False,p7,9881.0
1194,huge-sturgeon,set2,18,191,77,58,58,12.167,False,p7,9881.0
1195,huge-sturgeon,set2,19,249,179,243,249,6.723,False,p7,9881.0
1196,huge-sturgeon,set2,20,203,109,97,203,6.391,False,p7,9881.0
1197,huge-sturgeon,set3,0,155,189,190,189,7.434,False,p7,9881.0
1202,huge-sturgeon,set3,5,1,110,32,1,7.825,False,p7,9881.0
1205,huge-sturgeon,set3,8,110,186,226,186,3.57,False,p7,9881.0
1207,huge-sturgeon,set3,10,235,190,85,235,7.957,False,p7,9881.0
1208,huge-sturgeon,set3,11,140,34,213,213,6.937,False,p7,9881.0
1210,huge-sturgeon,set3,13,172,182,178,178,4.654,False,p7,9881.0
1211,huge-sturgeon,set3,14,171,175,207,175,4.133,False,p7,9881.0
1213,huge-sturgeon,set3,16,155,128,232,128,5.145,False,p7,9881.0
1215,huge-sturgeon,set3,18,100,170,41,41,4.649,False,p7,9881.0
1216,huge-sturgeon,set3,19,4,248,15,4,3.818,False,p7,9881.0
1217,huge-sturgeon,set3,20,147,174,99,99,7.465,False,p7,9881.0
1218,huge-sturgeon,set4,0,94,65,12,65,4.97,False,p7,9881.0
1220,huge-sturgeon,set4,2,172,49,62,62,5.01,False,p7,9881.0
1222,huge-sturgeon,set4,4,69,38,171,38,4.205,False,p7,9881.0
1223,huge-sturgeon,set4,5,64,133,9,133,4.903,False,p7,9881.0
1224,huge-sturgeon,set4,6,232,149,234,149,2.94,False,p7,9881.0
1225,huge-sturgeon,set4,7,241,67,159,67,5.799,False,p7,9881.0
1230,huge-sturgeon,set4,12,2,147,140,2,5.405,False,p7,9881.0
1231,huge-sturgeon,set4,13,137,136,109,137,6.362,False,p7,9881.0
1232,huge-sturgeon,set4,14,173,222,119,222,9.739,False,p7,9881.0
1234,huge-sturgeon,set4,16,45,7,95,7,7.573,False,p7,9881.0
1237,huge-sturgeon,set4,19,79,240,5,5,8.271,False,p7,9881.0
1238,huge-sturgeon,set4,20,215,36,126,215,8.755,False,p7,9881.0
1239,huge-sturgeon,set5,0,171,71,111,111,7.482,False,p7,9881.0
1240,huge-sturgeon,set5,1,241,208,136,208,3.705,False,p7,9881.0
1243,huge-sturgeon,set5,4,195,33,31,31,3.881,False,p7,9881.0
1247,huge-sturgeon,set5,8,245,160,118,245,5.206,False,p7,9881.0
1248,huge-sturgeon,set5,9,136,247,85,247,4.237,False,p7,9881.0
1249,huge-sturgeon,set5,10,211,85,149,149,4.407,False,p7,9881.0
1251,huge-sturgeon,set5,12,243,81,237,81,6.265,False,p7,9881.0
1253,huge-sturgeon,set5,14,63,223,108,223,4.487,False,p7,9881.0
1254,huge-sturgeon,set5,15,159,130,234,234,4.566,False,p7,9881.0
1255,huge-sturgeon,set5,16,59,162,228,59,3.561,False,p7,9881.0
1258,huge-sturgeon,set5,19,227,1,74,227,5.387,False,p7,9881.0
1264,huge-sturgeon,set6,4,239,146,69,69,4.863,False,p7,9881.0
1270,huge-sturgeon,set6,10,66,156,186,186,6.099,False,p7,9881.0
1272,huge-sturgeon,set6,12,74,121,11,121,3.509,False,p7,9881.0
1274,huge-sturgeon,set6,14,79,71,131,131,4.014,False,p7,9881.0
1275,huge-sturgeon,set6,15,225,41,99,99,3.918,False,p7,9881.0
1276,huge-sturgeon,set6,16,77,80,113,113,8.093,False,p7,9881.0
1280,huge-sturgeon,set6,20,24,202,33,24,5.701,False,p7,9881.0
1282,huge-sturgeon,set7,1,165,44,100,44,8.222,False,p7,9881.0
1283,huge-sturgeon,set7,2,91,38,202,91,5.645,False,p7,9881.0
1284,huge-sturgeon,set7,3,230,242,135,230,6.693,False,p7,9881.0
1285,huge-sturgeon,set7,4,241,45,123,241,5.15,False,p7,9881.0
1287,huge-sturgeon,set7,6,87,220,207,220,5.55,False,p7,9881.0
1288,huge-sturgeon,set7,7,118,57,211,211,5.388,False,p7,9881.0
1292,huge-sturgeon,set7,11,244,51,82,82,5.391,False,p7,9881.0
1294,huge-sturgeon,set7,13,166,91,0,0,6.92,False,p7,9881.0
1295,huge-sturgeon,set7,14,166,35,186,35,6.796,False,p7,9881.0
1296,huge-sturgeon,set7,15,212,38,196,212,6.309,False,p7,9881.0
1297,huge-sturgeon,set7,16,240,16,100,240,8.608,False,p7,9881.0
1298,huge-sturgeon,set7,17,102,203,249,203,7.264,False,p7,9881.0
1299,huge-sturgeon,set7,18,131,226,154,226,5.421,False,p7,9881.0
1311,huge-sturgeon,set8,9,214,159,62,214,4.354,False,p7,9881.0
1312,huge-sturgeon,set8,10,214,159,62,214,4.541,False,p7,9881.0
1313,huge-sturgeon,set8,11,223,106,71,223,4.966,False,p7,9881.0
1314,huge-sturgeon,set8,12,68,158,45,45,3.812,False,p7,9881.0
1318,huge-sturgeon,set8,16,20,226,203,20,5.913,False,p7,9881.0
1320,huge-sturgeon,set8,18,220,71,39,220,5.646,False,p7,9881.0
1321,huge-sturgeon,set8,19,238,162,165,162,3.821,False,p7,9881.0
1323,huge-sturgeon,set9,0,35,64,126,35,6.897,False,p7,9881.0
1324,huge-sturgeon,set9,1,85,232,203,85,6.765,False,p7,9881.0
1325,huge-sturgeon,set9,2,52,143,79,52,7.88,False,p7,9881.0
1326,huge-sturgeon,set9,3,211,241,8,241,4.392,False,p7,9881.0
1329,huge-sturgeon,set9,6,112,210,218,112,4.096,False,p7,9881.0
1330,huge-sturgeon,set9,7,182,137,44,182,4.828,False,p7,9881.0
1331,huge-sturgeon,set9,8,174,1,24,24,8.219,False,p7,9881.0
1332,huge-sturgeon,set9,9,232,152,159,152,7.223,False,p7,9881.0
1333,huge-sturgeon,set9,10,155,99,95,155,7.121,False,p7,9881.0
1334,huge-sturgeon,set9,11,147,82,158,82,7.968,False,p7,9881.0
1335,huge-sturgeon,set9,12,177,113,178,178,4.012,False,p7,9881.0
1336,huge-sturgeon,set9,13,179,248,239,179,5.885,False,p7,9881.0
1337,huge-sturgeon,set9,14,0,147,206,206,6.65,False,p7,9881.0
1342,huge-sturgeon,set9,19,172,102,9,9,6.453,False,p7,9881.0
1344,huge-sturgeon,set10,0,219,103,76,103,4.11,False,p7,9881.0
1349,huge-sturgeon,set10,5,66,23,140,66,2.578,False,p7,9881.0
1352,huge-sturgeon,set10,8,241,248,190,241,6.126,False,p7,9881.0
1356,huge-sturgeon,set10,12,123,146,166,166,5.734,False,p7,9881.0
1358,huge-sturgeon,set10,14,248,1,2,248,5.017,False,p7,9881.0
1359,huge-sturgeon,set10,15,242,211,137,242,3.993,False,p7,9881.0
1362,huge-sturgeon,set10,18,45,136,235,45,4.39,False,p7,9881.0
1365,huge-sturgeon,set11,0,118,30,115,115,3.759,False,p7,9881.0
1366,huge-sturgeon,set11,1,118,30,115,115,3.946,False,p7,9881.0
1369,huge-sturgeon,set11,4,234,79,124,79,10.308,False,p7,9881.0
1372,huge-sturgeon,set11,7,99,2,68,68,3.725,False,p7,9881.0
1377,huge-sturgeon,set11,12,205,150,82,150,5.649,False,p7,9881.0
1382,huge-sturgeon,set11,17,30,22,206,22,3.197,False,p7,9881.0
1383,huge-sturgeon,set11,18,109,40,78,40,5.915,False,p7,9881.0
1384,huge-sturgeon,set11,19,113,135,171,135,4.671,False,p7,9881.0
1617,argent-hornet,set1,0,230,239,59,230,16.284,False,p11,6918.0
1618,argent-hornet,set1,1,96,91,218,96,24.338,False,p11,6918.0
1623,argent-hornet,set1,6,49,212,122,212,124.155,False,p11,6918.0
1625,argent-hornet,set1,8,82,24,211,24,16.568,False,p11,6918.0
1626,argent-hornet,set1,9,0,9,106,0,4.738,False,p11,6918.0
1627,argent-hornet,set1,10,227,243,175,175,6.854,False,p11,6918.0
1628,argent-hornet,set1,11,9,41,23,23,42.361,False,p11,6918.0
1629,argent-hornet,set1,12,22,222,244,22,68.718,False,p11,6918.0
1630,argent-hornet,set1,13,38,106,234,106,54.671,False,p11,6918.0
1631,argent-hornet,set1,14,32,35,71,32,32.545,False,p11,6918.0
1633,argent-hornet,set1,16,183,51,71,183,146.916,False,p11,6918.0
1634,argent-hornet,set1,17,91,66,221,91,8.536,False,p11,6918.0
1635,argent-hornet,set1,18,239,124,40,124,10.444,False,p11,6918.0
1636,argent-hornet,set1,19,43,13,231,13,19.626,False,p11,6918.0
1637,argent-hornet,set1,20,44,222,51,51,70.447,False,p11,6918.0
1639,argent-hornet,set2,1,58,248,125,248,5.325,False,p11,6918.0
1640,argent-hornet,set2,2,158,149,122,158,19.738,False,p11,6918.0
1642,argent-hornet,set2,4,213,45,92,213,8.284,False,p11,6918.0
1643,argent-hornet,set2,5,34,238,39,238,9.904,False,p11,6918.0
1645,argent-hornet,set2,7,5,125,213,5,7.907,False,p11,6918.0
1648,argent-hornet,set2,10,12,67,238,238,142.389,False,p11,6918.0
1650,argent-hornet,set2,12,130,72,77,130,112.919,False,p11,6918.0
1652,argent-hornet,set2,14,104,144,52,52,17.195,False,p11,6918.0
1653,argent-hornet,set2,15,39,143,234,234,3.286,False,p11,6918.0
1654,argent-hornet,set2,16,106,44,156,156,5.312,False,p11,6918.0
1655,argent-hornet,set2,17,95,50,208,50,14.878,False,p11,6918.0
1656,argent-hornet,set2,18,82,126,220,220,7.867,False,p11,6918.0
1658,argent-hornet,set2,20,228,170,234,228,16.969,False,p11,6918.0
1659,argent-hornet,set3,0,7,122,189,189,12.298,False,p11,6918.0
1660,argent-hornet,set3,1,173,182,11,182,103.081,False,p11,6918.0
1664,argent-hornet,set3,5,220,12,32,32,55.141,False,p11,6918.0
1665,argent-hornet,set3,6,194,158,181,181,8.374,False,p11,6918.0
1668,argent-hornet,set3,9,159,51,156,156,81.719,False,p11,6918.0
1670,argent-hornet,set3,11,65,225,205,65,5.049,False,p11,6918.0
1674,argent-hornet,set3,15,92,248,249,248,35.575,False,p11,6918.0
1675,argent-hornet,set3,16,142,35,85,142,9.346,False,p11,6918.0
1677,argent-hornet,set3,18,51,121,245,121,3.9,False,p11,6918.0
1678,argent-hornet,set3,19,173,100,232,173,25.457,False,p11,6918.0
1681,argent-hornet,set4,1,34,180,76,76,49.76,False,p11,6918.0
1682,argent-hornet,set4,2,34,63,248,248,17.647,False,p11,6918.0
1683,argent-hornet,set4,3,227,24,156,24,9.276,False,p11,6918.0
1685,argent-hornet,set4,5,224,149,197,149,3.794,False,p11,6918.0
1688,argent-hornet,set4,8,162,16,22,162,9.096,False,p11,6918.0
1691,argent-hornet,set4,11,50,223,166,223,5.649,False,p11,6918.0
1692,argent-hornet,set4,12,139,111,136,136,6.455,False,p11,6918.0
1695,argent-hornet,set4,15,207,41,57,41,9.158,False,p11,6918.0
1698,argent-hornet,set4,18,71,132,102,71,4.252,False,p11,6918.0
1701,argent-hornet,set5,0,155,122,119,122,33.981,False,p11,6918.0
1702,argent-hornet,set5,1,226,149,173,149,19.239,False,p11,6918.0
1707,argent-hornet,set5,6,57,144,217,217,6.271,False,p11,6918.0
1708,argent-hornet,set5,7,16,147,205,205,33.431,False,p11,6918.0
1709,argent-hornet,set5,8,50,80,124,80,35.511,False,p11,6918.0
1710,argent-hornet,set5,9,15,11,149,15,2.586,False,p11,6918.0
1712,argent-hornet,set5,11,49,141,13,141,8.797,False,p11,6918.0
1713,argent-hornet,set5,12,110,210,158,210,13.735,False,p11,6918.0
1716,argent-hornet,set5,15,119,240,50,50,4.434,False,p11,6918.0
1718,argent-hornet,set5,17,205,238,172,238,4.33,False,p11,6918.0
1721,argent-hornet,set5,20,64,45,245,45,6.78,False,p11,6918.0
1725,argent-hornet,set6,3,131,156,14,131,43.119,False,p11,6918.0
1726,argent-hornet,set6,4,175,159,23,175,12.334,False,p11,6918.0
1730,argent-hornet,set6,8,0,18,33,18,6.301,False,p11,6918.0
1735,argent-hornet,set6,13,129,19,149,129,44.974,False,p11,6918.0
1736,argent-hornet,set6,14,158,69,131,69,8.398,False,p11,6918.0
1737,argent-hornet,set6,15,205,162,231,231,5.54,False,p11,6918.0
1738,argent-hornet,set6,16,82,39,171,82,5.937,False,p11,6918.0
1739,argent-hornet,set6,17,172,210,222,172,26.208,False,p11,6918.0
1740,argent-hornet,set6,18,122,214,139,139,6.057,False,p11,6918.0
1742,argent-hornet,set6,20,219,183,197,197,14.57,False,p11,6918.0
1743,argent-hornet,set7,0,95,39,180,95,40.218,False,p11,6918.0
1747,argent-hornet,set7,4,15,174,76,15,77.282,False,p11,6918.0
1749,argent-hornet,set7,6,20,133,96,96,36.042,False,p11,6918.0
1750,argent-hornet,set7,7,227,5,108,5,5.825,False,p11,6918.0
1753,argent-hornet,set7,10,169,210,78,210,40.702,False,p11,6918.0
1755,argent-hornet,set7,12,54,106,111,54,5.113,False,p11,6918.0
1756,argent-hornet,set7,13,79,155,120,79,14.954,False,p11,6918.0
1757,argent-hornet,set7,14,177,144,191,191,7.412,False,p11,6918.0
1759,argent-hornet,set7,16,1,220,177,1,19.13,False,p11,6918.0
1760,argent-hornet,set7,17,30,15,227,30,3.374,False,p11,6918.0
1761,argent-hornet,set7,18,179,216,204,204,19.107,False,p11,6918.0
1762,argent-hornet,set7,19,147,16,230,230,3.359,False,p11,6918.0
1763,argent-hornet,set7,20,227,136,39,39,8.831,False,p11,6918.0
1767,argent-hornet,set8,3,228,130,74,74,5.638,False,p11,6918.0
1768,argent-hornet,set8,4,113,197,194,113,7.957,False,p11,6918.0
1772,argent-hornet,set8,8,240,137,57,137,5.592,False,p11,6918.0
1774,argent-hornet,set8,10,44,130,49,130,11.903,False,p11,6918.0
1778,argent-hornet,set8,14,223,9,8,223,3.098,False,p11,6918.0
1780,argent-hornet,set8,16,113,246,175,175,3.667,False,p11,6918.0
1782,argent-hornet,set8,18,13,96,72,13,6.807,False,p11,6918.0
1783,argent-hornet,set8,19,122,242,224,224,5.472,False,p11,6918.0
1785,argent-hornet,set9,0,205,70,203,70,3.001,False,p11,6918.0
1788,argent-hornet,set9,3,159,141,177,141,4.932,False,p11,6918.0
1790,argent-hornet,set9,5,247,180,156,156,3.501,False,p11,6918.0
1791,argent-hornet,set9,6,146,154,24,154,4.123,False,p11,6918.0
1793,argent-hornet,set9,8,249,227,86,249,60.771,False,p11,6918.0
1794,argent-hornet,set9,9,120,236,241,120,5.049,False,p11,6918.0
1795,argent-hornet,set9,10,76,189,128,76,2.812,False,p11,6918.0
1800,argent-hornet,set9,15,238,213,103,238,9.807,False,p11,6918.0
1802,argent-hornet,set9,17,108,49,203,49,10.821,False,p11,6918.0
1805,argent-hornet,set9,20,132,171,221,221,39.061,False,p11,6918.0
1807,argent-hornet,set10,1,234,35,202,202,9.724,False,p11,6918.0
1808,argent-hornet,set10,2,13,73,126,126,7.395,False,p11,6918.0
1810,argent-hornet,set10,4,99,137,234,234,10.081,False,p11,6918.0
1815,argent-hornet,set10,9,191,125,109,109,6.481,False,p11,6918.0
1816,argent-hornet,set10,10,207,157,230,157,2.857,False,p11,6918.0
1817,argent-hornet,set10,11,95,0,136,0,3.659,False,p11,6918.0
1819,argent-hornet,set10,13,221,228,123,221,7.663,False,p11,6918.0
1820,argent-hornet,set10,14,86,70,217,70,5.593,False,p11,6918.0
1822,argent-hornet,set10,16,171,232,156,156,18.269,False,p11,6918.0
1823,argent-hornet,set10,17,123,70,124,123,7.383,False,p11,6918.0
1824,argent-hornet,set10,18,121,219,215,219,4.754,False,p11,6918.0
1825,argent-hornet,set10,19,120,69,142,142,23.697,False,p11,6918.0
1826,argent-hornet,set10,20,183,226,24,24,5.808,False,p11,6918.0
1827,argent-hornet,set11,0,73,57,159,73,70.717,False,p11,6918.0
1828,argent-hornet,set11,1,212,180,111,212,11.026,False,p11,6918.0
1830,argent-hornet,set11,3,109,144,220,220,6.511,False,p11,6918.0
1831,argent-hornet,set11,4,116,188,214,188,31.981,False,p11,6918.0
1835,argent-hornet,set11,8,78,200,213,213,18.632,False,p11,6918.0
1836,argent-hornet,set11,9,220,182,222,222,11.228,False,p11,6918.0
1837,argent-hornet,set11,10,159,118,136,136,12.917,False,p11,6918.0
1839,argent-hornet,set11,12,47,108,115,115,6.881,False,p11,6918.0
1841,argent-hornet,set11,14,58,105,30,30,5.707,False,p11,6918.0
1843,argent-hornet,set11,16,27,174,71,71,16.93,False,p11,6918.0
1844,argent-hornet,set11,17,165,111,99,111,3.117,False,p11,6918.0
1846,argent-hornet,set11,19,51,140,106,140,8.064,False,p11,6918.0
2080,medium-escargot,set1,1,124,238,102,102,9.007,False,p13,9652.0
2085,medium-escargot,set1,6,183,16,50,50,5.233,False,p13,9652.0
2086,medium-escargot,set1,7,30,49,152,152,3.834,False,p13,9652.0
2090,medium-escargot,set1,11,18,224,238,238,4.959,False,p13,9652.0
2093,medium-escargot,set1,14,94,15,188,188,6.791,False,p13,9652.0
2095,medium-escargot,set1,16,103,224,16,103,3.452,False,p13,9652.0
2098,medium-escargot,set1,19,226,182,41,182,4.904,False,p13,9652.0
2100,medium-escargot,set2,0,1,249,152,152,5.342,False,p13,9652.0
2103,medium-escargot,set2,3,57,62,23,23,5.928,False,p13,9652.0
2104,medium-escargot,set2,4,139,4,130,4,3.726,False,p13,9652.0
2106,medium-escargot,set2,6,141,69,202,141,4.587,False,p13,9652.0
2107,medium-escargot,set2,7,102,63,7,7,12.487,False,p13,9652.0
2111,medium-escargot,set2,11,210,232,9,9,3.642,False,p13,9652.0
2112,medium-escargot,set2,12,14,225,113,113,4.66,False,p13,9652.0
2113,medium-escargot,set2,13,47,62,52,62,4.138,False,p13,9652.0
2116,medium-escargot,set2,16,50,96,227,50,7.525,False,p13,9652.0
2117,medium-escargot,set2,17,11,249,136,136,6.629,False,p13,9652.0
2118,medium-escargot,set2,18,31,106,217,106,12.298,False,p13,9652.0
2119,medium-escargot,set2,19,132,180,169,132,6.759,False,p13,9652.0
2120,medium-escargot,set2,20,11,147,200,11,6.274,False,p13,9652.0
2121,medium-escargot,set3,0,128,200,38,128,3.86,False,p13,9652.0
2122,medium-escargot,set3,1,35,238,247,238,6.034,False,p13,9652.0
2124,medium-escargot,set3,3,239,206,232,206,7.216,False,p13,9652.0
2125,medium-escargot,set3,4,11,110,230,110,4.61,False,p13,9652.0
2126,medium-escargot,set3,5,23,150,142,23,5.524,False,p13,9652.0
2127,medium-escargot,set3,6,186,29,222,222,6.545,False,p13,9652.0
2131,medium-escargot,set3,10,81,2,76,76,4.484,False,p13,9652.0
2133,medium-escargot,set3,12,132,226,197,197,6.914,False,p13,9652.0
2136,medium-escargot,set3,15,1,171,174,171,4.212,False,p13,9652.0
2137,medium-escargot,set3,16,214,4,195,195,4.408,False,p13,9652.0
2138,medium-escargot,set3,17,214,157,102,102,3.156,False,p13,9652.0
2140,medium-escargot,set3,19,172,50,133,133,7.263,False,p13,9652.0
2141,medium-escargot,set3,20,146,244,225,146,5.385,False,p13,9652.0
2144,medium-escargot,set4,2,124,65,81,124,3.583,False,p13,9652.0
2145,medium-escargot,set4,3,20,182,126,182,4.461,False,p13,9652.0
2146,medium-escargot,set4,4,171,30,12,12,3.538,False,p13,9652.0
2148,medium-escargot,set4,6,113,19,58,113,4.122,False,p13,9652.0
2152,medium-escargot,set4,10,187,73,243,187,6.919,False,p13,9652.0
2154,medium-escargot,set4,12,79,7,91,7,8.134,False,p13,9652.0
2155,medium-escargot,set4,13,195,58,27,27,5.6,False,p13,9652.0
2156,medium-escargot,set4,14,182,129,213,213,5.809,False,p13,9652.0
2157,medium-escargot,set4,15,186,178,0,178,11.554,False,p13,9652.0
2164,medium-escargot,set5,1,204,211,33,204,3.562,False,p13,9652.0
2168,medium-escargot,set5,5,222,68,144,222,6.095,False,p13,9652.0
